ㄩㄝˋㄌㄞˊㄩㄝˋㄒㄧㄤˋ	越來越像
ㄩㄝˋㄌㄞˊㄩㄝˋㄏㄠˇ	越來越好
ㄩㄝˋㄗㄨˇㄉㄞˋㄆㄠˊ	越俎代庖
ㄩㄝˋㄍㄨㄤㄇㄧˇ	越光米
ㄩㄝˋㄍㄨㄥˋ	越共
ㄩㄝˋㄉㄨㄥ	越冬
ㄩㄝˋㄑㄩ	越區
ㄩㄝˋㄑㄩㄐㄧㄡˋㄉㄨˊ	越區就讀
ㄩㄝˋㄋㄢˊ	越南
ㄩㄝˋㄋㄢˊㄖㄣˊ	越南人
ㄩㄝˋㄋㄢˊㄏㄨㄚˋ	越南化
ㄩㄝˋㄋㄢˊㄐㄧˊ	越南籍
ㄩㄝˋㄍㄨㄛˊ	越國
ㄩㄝˋㄗㄞˋ	越在
ㄩㄝˋㄐㄧㄥˋ	越境
ㄩㄝˋㄉㄨㄛㄩㄝˋㄏㄠˇ	越多越好
ㄩㄝˋㄕㄠˇㄩㄝˋㄏㄠˇ	越少越好
ㄩㄝˋㄅㄤㄩㄝˋㄇㄤˊ	越幫越忙
ㄩㄝˋㄆㄠˊㄉㄞˋㄗㄨˇ	越庖代俎
ㄩㄝˋㄔㄥˊ	越成
ㄩㄝˋㄓㄢˋ	越戰
ㄩㄝˋㄓㄢˋㄩㄝˋㄩㄥˇ	越戰越勇
ㄩㄝˋㄇㄧㄠˊㄩㄝˋㄏㄟ	越描越黑
ㄩㄝˋㄑㄩㄢˊ	越權
ㄩㄝˋㄘˋ	越次
ㄩㄝˋㄧㄤˊㄉㄧㄢˋㄏㄨㄚˋ	越洋電話
ㄩㄝˋㄧㄢˇㄩㄝˋㄌㄧㄝˋ	越演越烈
ㄩㄝˋㄑㄧㄤˊ	越牆
ㄩㄝˋㄐㄩㄉㄞˋㄆㄠˊ	越狙代庖
ㄩㄝˋㄔㄨˊㄉㄞˋㄆㄠˊ	越狙代庖
ㄩㄝˋㄩˋ	越獄
ㄩㄝˋㄨㄤˊ	越王
ㄩㄝˋㄨㄤˊㄍㄡㄐㄧㄢˋ	越王勾踐
ㄩㄝˋㄐㄧㄝˋ	越界
ㄩㄝˋㄈㄚ	越發
ㄩㄝˋㄐㄧㄩㄝˋㄉㄨㄛ	越積越多
ㄩㄝˋㄐㄧˊ	越級
ㄩㄝˋㄐㄧˊㄅㄠˋㄎㄠˇ	越級報考
ㄩㄝˋㄒㄧㄢˋ	越線
ㄩㄝˋㄋㄥˊ	越能
ㄩㄝˋㄍㄨㄟˇ	越軌
ㄩㄝˋㄐㄩㄣ	越軍
ㄩㄝˋㄍㄨㄛˋ	越過
ㄩㄝˋㄧㄝˇ	越野
ㄩㄝˋㄧㄝˇㄙㄞˋ	越野賽
ㄩㄝˋㄧㄝˇㄔㄜ	越野車
ㄩㄝˋㄌㄟˊㄔˊㄧㄅㄨˋ	越雷池一步
ㄗㄐㄩㄅㄨˋㄑㄧㄢˊ	趑趄不前
ㄍㄢˇㄕㄤˋㄅㄢ	趕上班
ㄍㄢˇㄒㄧㄚˋㄌㄞˊ	趕下來
ㄍㄢˇㄒㄧㄚˋㄑㄩˋ	趕下去
ㄍㄢˇㄒㄧㄚˋㄊㄞˊ	趕下臺
ㄍㄢˇㄅㄨˊㄕㄤˋ	趕不上
ㄍㄢˇㄅㄨˋㄔㄨㄌㄞˊ	趕不出來
ㄍㄢˇㄅㄨˊㄉㄠˋ	趕不到
ㄍㄢˇㄅㄨˋㄐㄧˊ	趕不及
ㄍㄢˇㄌㄞˊㄍㄢˇㄑㄩˋ	趕來趕去
ㄍㄢˇㄒㄧㄡ	趕修
ㄍㄢˇㄖㄨˋ	趕入
ㄍㄢˇㄔㄨㄏㄨㄛˋ	趕出貨
ㄍㄢˇㄏㄨㄟˊ	趕回
ㄍㄢˇㄏㄨㄟˊㄌㄞˊ	趕回來
ㄍㄢˇㄏㄨㄟˊㄉㄠˋ	趕回到
ㄍㄢˇㄏㄨㄟˊㄑㄩˋ	趕回去
ㄍㄢˇㄏㄨㄟˊㄐㄧㄚ	趕回家
ㄍㄢˇㄔㄤˇ	趕場
ㄍㄢˇㄔㄤˇㄗ˙	趕場子
ㄍㄢˇㄍㄨㄥ	趕工
ㄍㄢˇㄨㄤˇ	趕往
ㄍㄢˇㄉㄜˊ	趕得
ㄍㄢˇㄉㄜ˙	趕得
ㄍㄢˇㄉㄜˊㄕㄤˋ	趕得上
ㄍㄢˇㄉㄜ˙ㄐㄧˊ	趕得及
ㄍㄢˇㄇㄤˊ	趕忙
ㄍㄢˇㄎㄨㄞˋ	趕快
ㄍㄢˇㄎㄨㄞˋㄌㄞˊ	趕快來
ㄍㄢˇㄎㄨㄞˋㄉㄠˋ	趕快到
ㄍㄢˇㄎㄨㄞˋㄑㄩˋ	趕快去
ㄍㄢˇㄧㄥˋㄔㄡˊ	趕應酬
ㄍㄢˇㄔㄥˊ	趕成
ㄍㄢˇㄉㄧˇ	趕抵
ㄍㄢˇㄆㄞ	趕拍
ㄍㄢˇㄉㄚ	趕搭
ㄍㄢˇㄗㄠˇ	趕早
ㄍㄢˇㄇㄧㄥˊㄦˊ	趕明兒
ㄍㄢˇㄕˊㄐㄧㄢ	趕時間
ㄍㄢˇㄕˊㄇㄠˊ	趕時髦
ㄍㄢˇㄏㄨㄛˊ	趕活
ㄍㄢˇㄌㄧㄡˊㄒㄧㄥˊ	趕流行
ㄍㄢˇㄋㄧㄡˊ	趕牛
ㄍㄢˇㄐㄧㄣˋㄕㄚㄐㄩㄝˊ	趕盡殺絕
ㄍㄢˇㄍㄠˇ	趕稿
ㄍㄢˇㄐㄧㄣˇ	趕緊
ㄍㄢˇㄧㄤˊ	趕羊
ㄍㄢˇㄎㄠˇ	趕考
ㄍㄢˇㄓˋ	趕至
ㄍㄢˇㄓㄜ˙	趕著
ㄍㄢˇㄑㄧˇ	趕起
ㄍㄢˇㄑㄧˇㄌㄞˊ	趕起來
ㄍㄢˇㄔㄠ	趕超
ㄍㄢˇㄍㄢˇ	趕趕
ㄍㄢˇㄆㄠˇ	趕跑
ㄍㄢˇㄌㄨˋ	趕路
ㄍㄢˇㄔㄜ	趕車
ㄍㄢˇㄅㄢˋ	趕辦
ㄍㄢˇㄗㄠˋ	趕造
ㄍㄢˇㄐㄧㄣˋ	趕進
ㄍㄢˇㄐㄧㄣˋㄌㄞˊ	趕進來
ㄍㄢˇㄐㄧㄣˋㄑㄩˋ	趕進去
ㄍㄢˇㄐㄧˊ	趕集
ㄍㄢˇㄇㄚˇ	趕馬
ㄍㄢˇㄌㄨㄛˊ	趕騾
ㄍㄢˇㄋㄧㄠˇ	趕鳥
ㄍㄢˇㄧㄚㄗ˙ㄕㄤˋㄐㄧㄚˋ	趕鴨子上架
ㄓㄠˋㄎㄨㄤㄧㄣˋ	趙匡胤
ㄓㄠˋㄍㄨㄛˊ	趙國
ㄓㄠˋㄕˋㄑㄧㄤˊ	趙士強
ㄓㄠˋㄗˇㄌㄨㄥˊ	趙子龍
ㄓㄠˋㄇㄥˋㄈㄨˇ	趙孟頫
ㄓㄠˋㄐㄧㄚ	趙家
ㄓㄠˋㄕㄠˋㄎㄤ	趙少康
ㄓㄠˋㄕㄨˋㄏㄞˇ	趙樹海
ㄓㄠˋㄨㄤˊ	趙王
ㄓㄠˋㄗˇㄧㄤˊ	趙紫陽
ㄓㄠˋㄧˋㄢ	趙翊安
ㄓㄠˋㄧㄠˋㄉㄨㄥ	趙耀東
ㄓㄠˋㄨㄟˊ	趙薇
ㄓㄠˋㄩㄥˇㄏㄨㄚˊ	趙詠華
ㄑㄩˋㄨㄟˋ	趣味
ㄑㄩˋㄨㄟˋㄒㄧㄥˋ	趣味性
ㄑㄩˋㄨㄟˋㄐㄧㄥˋㄙㄞˋ	趣味競賽
ㄑㄩˋㄓˇ	趣旨
ㄑㄩˋㄨㄣˊ	趣聞
ㄑㄩˋㄨㄣˊㄙㄨㄛˇㄊㄢˊ	趣聞瑣談
ㄑㄩˋㄏㄨㄚˋ	趣話
ㄑㄩˋㄊㄢˊ	趣談
ㄑㄩㄓㄖㄨㄛˋㄨˋ	趨之若騖
ㄑㄩㄑㄧˊㄙㄨㄛˇㄏㄠˋ	趨其所好
ㄑㄩㄌㄧˋ	趨利
ㄑㄩㄌㄧˋㄅㄧˋㄏㄞˋ	趨利避害
ㄑㄩㄕˋ	趨勢
ㄑㄩㄐㄧˊㄅㄧˋㄒㄩㄥ	趨吉避凶
ㄑㄩㄊㄨㄥˊㄧㄢˇㄏㄨㄚˋ	趨同演化
ㄑㄩㄒㄧㄤˋ	趨向
ㄑㄩㄅㄞˋ	趨拜
ㄑㄩㄩˊ	趨於
ㄑㄩㄩˊㄆㄧㄥˊㄨㄣˇ	趨於平穩
ㄑㄩㄩˊㄨㄣˇㄉㄧㄥˋ	趨於穩定
ㄑㄩㄑㄩㄢˊㄈㄨˋㄕˋ	趨權附勢
ㄑㄩㄧㄢˊㄈㄥˋㄕˋ	趨炎奉勢
ㄑㄩㄧㄢˊㄈㄨˋㄕˋ	趨炎附勢
ㄑㄩㄧㄢˊㄈㄨˋㄗㄠˋ	趨炎附灶
ㄑㄩㄧㄢˊㄈㄨˋㄖㄜˋ	趨炎附熱
ㄑㄩㄏㄨㄢˇ	趨緩
ㄑㄩㄐㄧㄣˋ	趨近
ㄗㄨˊㄒㄧㄚˋ	足下
ㄗㄨˊㄅㄨˋㄔㄨㄏㄨˋ	足不出戶
ㄗㄨˊㄧˇ	足以
ㄗㄨˊㄧˇㄗˋㄏㄠˊ	足以自豪
ㄗㄨˊㄒㄧㄝˊ	足協
ㄗㄨˊㄧㄣˋ	足印
ㄗㄨˊㄊㄢˊ	足壇
ㄗㄨˊㄍㄡˋ	足夠
ㄗㄨˊㄍㄡˋㄉㄜ˙	足夠的
ㄗㄨˊㄨㄟˇㄏㄨㄟˋ	足委會
ㄗㄨˊㄐㄧㄢ	足尖
ㄗㄨˊㄌㄩˇㄕˊㄉㄧˋ	足履實地
ㄗㄨˊㄉㄧˇ	足底
ㄗㄨˊㄒㄧㄣ	足心
ㄐㄩˋㄍㄨㄥ	足恭
ㄗㄨˊㄈㄨㄙㄨㄛˇㄒㄩ	足敷所需
ㄗㄨˊㄓˋㄉㄨㄛㄇㄡˊ	足智多謀
ㄗㄨˊㄩㄝˋ	足月
ㄗㄨˊㄅㄣˇ	足本
ㄗㄨˊㄙㄨㄟˋ	足歲
ㄗㄨˊㄑㄧㄡˊ	足球
ㄗㄨˊㄑㄧㄡˊㄔㄤˇ	足球場
ㄗㄨˊㄑㄧㄡˊㄉㄚˋㄙㄞˋ	足球大賽
ㄗㄨˊㄑㄧㄡˊㄙㄞˋ	足球賽
ㄗㄨˊㄑㄧㄡˊㄇㄧˊ	足球迷
ㄗㄨˊㄑㄧㄡˊㄉㄨㄟˋ	足球隊
ㄗㄨˊㄩㄥˋ	足用
ㄗㄨˊㄐㄧㄢˇ	足繭
ㄗㄨˊㄙㄜˋ	足色
ㄗㄨˊㄧㄗㄨˊㄕˊ	足衣足食
ㄗㄨˊㄐㄧㄢˋ	足見
ㄗㄨˊㄙㄞˋ	足賽
ㄗㄨˊㄗㄨˊ	足足
ㄗㄨˊㄗㄨˊㄉㄧˋ	足足地
ㄗㄨˊㄗㄨˊㄧㄡˇ	足足有
ㄗㄨˊㄗㄨˊㄧㄡˇㄩˊ	足足有餘
ㄗㄨˊㄓˇ	足趾
ㄗㄨˊㄍㄣ	足跟
ㄗㄨˊㄐㄧ	足跡
ㄗㄨˊㄊㄚˋㄕˊㄉㄧˋ	足踏實地
ㄗㄨˊㄉㄠˋㄕㄡˇㄨˇ	足蹈手舞
ㄗㄨˊㄅㄨˋ	足部
ㄗㄨˊㄐㄧㄣ	足金
ㄗㄨˊㄧㄣㄑㄩㄥˊㄖㄢˊ	足音跫然
ㄗㄨˊㄜˊ	足額
ㄗㄨˊㄕˊ	足食
ㄗㄨˊㄕˊㄈㄥㄧ	足食豐衣
ㄗㄨˊㄕˊㄗㄨˊㄅㄧㄥ	足食足兵
ㄗㄨˊㄍㄠㄑㄧˋㄧㄤˊ	足高氣揚
ㄆㄚㄒㄧㄚˋ	趴下
ㄆㄚㄒㄧㄚˋㄌㄞˊ	趴下來
ㄆㄚㄒㄧㄚˋㄑㄩˋ	趴下去
ㄆㄚㄉㄠˇ	趴倒
ㄆㄚㄗㄞˋ	趴在
ㄆㄚㄉㄜ˙	趴得
ㄆㄚㄓㄜ˙	趴著
ㄆㄚㄓㄜ˙ㄅㄨˊㄉㄨㄥˋ	趴著不動
ㄆㄚㄆㄚㄒㄩㄥˊ	趴趴熊
ㄆㄚㄆㄚㄗㄡˇ	趴趴走
ㄅㄠˋㄊㄨˊㄑㄩㄢˊ	趵突泉
ㄈㄨㄗㄨㄛˋ	趺坐
ㄓˇㄤˊㄑㄧˋㄘㄨ	趾昂氣粗
ㄓˇㄍㄨˇ	趾骨
ㄓˇㄍㄠㄑㄧˋㄧㄤˊ	趾高氣揚
ㄓˇㄍㄠㄑㄧˋㄤˊ	趾高氣昂
ㄊㄚㄌㄚ	趿拉
ㄊㄞˊㄑㄩㄢˊ	跆拳
ㄊㄞˊㄑㄩㄢˊㄉㄠˋ	跆拳道
ㄅㄚˊㄕㄢㄕㄜˋㄕㄨㄟˇ	跋山涉水
ㄅㄚˊㄏㄨˋ	跋扈
ㄅㄚˊㄏㄨˋㄈㄟㄧㄤˊ	跋扈飛揚
ㄅㄚˊㄨㄣˊ	跋文
ㄅㄚˊㄕㄜˋ	跋涉
ㄉㄧㄝˊㄒㄧㄚˋ	跌下
ㄉㄧㄝˊㄒㄧㄚˋㄌㄞˊ	跌下來
ㄉㄧㄝˊㄒㄧㄚˋㄑㄩˋ	跌下去
ㄉㄧㄝˊㄉㄠˇ	跌倒
ㄉㄧㄝˊㄊㄧㄥˊ	跌停
ㄉㄧㄝˊㄊㄧㄥˊㄅㄢˇ	跌停板
ㄉㄧㄝˊㄕㄤ	跌傷
ㄉㄧㄝˊㄐㄧㄚˋ	跌價
ㄉㄧㄝˊㄖㄨˋ	跌入
ㄉㄧㄝˊㄉㄠˋ	跌到
ㄉㄧㄝˊㄉㄨㄛㄓㄤˇㄕㄠˇ	跌多漲少
ㄉㄧㄝˊㄉㄤˋ	跌宕
ㄉㄧㄝˊㄈㄨˊ	跌幅
ㄉㄧㄝˊㄈㄨˊㄧˇㄕㄣ	跌幅已深
ㄉㄧㄝˊㄉㄚˇㄙㄨㄣˇㄕㄤ	跌打損傷
ㄉㄧㄝˊㄙˇ	跌死
ㄉㄧㄝˊㄆㄛˋ	跌破
ㄉㄧㄝˊㄆㄛˋㄧㄢˇㄐㄧㄥˋ	跌破眼鏡
ㄉㄧㄝˊㄙㄨㄟˋ	跌碎
ㄉㄧㄝˊㄦˊㄅㄨˊㄓㄣˋ	跌而不振
ㄉㄧㄝˊㄦˊㄅㄨˋㄓㄣˋ	跌而不振
ㄉㄧㄝˊㄌㄨㄛˋ	跌落
ㄉㄧㄝˊㄉㄧㄝˊㄓㄨㄤˋㄓㄨㄤˋ	跌跌撞撞
ㄉㄧㄝˊㄐㄧㄠ	跌跤
ㄉㄧㄝˊㄐㄧㄣˋ	跌進
ㄉㄧㄝˊㄐㄧㄣˋㄌㄞˊ	跌進來
ㄉㄧㄝˊㄐㄧㄣˋㄑㄩˋ	跌進去
ㄆㄠˇㄕㄤˋㄌㄞˊ	跑上來
ㄆㄠˇㄕㄤˋㄑㄧㄢˊ	跑上前
ㄆㄠˇㄕㄤˋㄑㄩˋ	跑上去
ㄆㄠˇㄕㄤˋㄆㄠˇㄒㄧㄚˋ	跑上跑下
ㄆㄠˇㄒㄧㄚˋ	跑下
ㄆㄠˇㄒㄧㄚˋㄌㄞˊ	跑下來
ㄆㄠˇㄒㄧㄚˋㄑㄩˋ	跑下去
ㄆㄠˇㄅㄨˋㄌㄧㄠˇ	跑不了
ㄆㄠˇㄅㄨˊㄉㄨㄥˋ	跑不動
ㄆㄠˇㄅㄨˊㄉㄧㄠˋ	跑不掉
ㄆㄠˇㄌㄞˊ	跑來
ㄆㄠˇㄌㄞˊㄆㄠˇㄑㄩˋ	跑來跑去
ㄆㄠˇㄍㄨㄤ	跑光
ㄆㄠˇㄔㄨ	跑出
ㄆㄠˇㄔㄨㄌㄞˊ	跑出來
ㄆㄠˇㄔㄨㄑㄩˋ	跑出去
ㄆㄠˇㄉㄠˋ	跑到
ㄆㄠˇㄑㄩˋ	跑去
ㄆㄠˇㄑㄩˋㄨㄢˊ	跑去玩
ㄆㄠˇㄉㄢㄅㄤ	跑單幫
ㄆㄠˇㄏㄨㄟˊㄌㄞˊ	跑回來
ㄆㄠˇㄏㄨㄟˊㄑㄩˋ	跑回去
ㄆㄠˇㄊㄤˊ	跑堂
ㄆㄠˇㄊㄤˊㄉㄜ˙	跑堂的
ㄆㄠˇㄌㄟˇ	跑壘
ㄆㄠˇㄨㄢˊ	跑完
ㄆㄠˇㄉㄜ˙	跑得
ㄆㄠˇㄉㄧㄠˋ	跑掉
ㄆㄠˇㄒㄧㄣㄨㄣˊ	跑新聞
ㄆㄠˇㄏㄢˋㄔㄨㄢˊ	跑旱船
ㄆㄠˇㄅㄨˋ	跑步
ㄆㄠˇㄅㄨˋㄐㄧ	跑步機
ㄆㄠˇㄅㄨˋㄗㄡˇ	跑步走
ㄆㄠˇㄆㄧㄢˋ	跑片
ㄆㄠˇㄔㄥˊ	跑程
ㄆㄠˇㄊㄨㄟˇ	跑腿
ㄆㄠˇㄊㄨㄟˇㄉㄜ˙	跑腿的
ㄆㄠˇㄊㄨㄟˇㄈㄟˋ	跑腿費
ㄆㄠˇㄔㄨㄢˊ	跑船
ㄆㄠˇㄐㄧㄥˇㄅㄠˋ	跑警報
ㄆㄠˇㄗㄡˇ	跑走
ㄆㄠˇㄑㄧˇ	跑起
ㄆㄠˇㄑㄧˇㄌㄞˊ	跑起來
ㄆㄠˇㄆㄠˇ	跑跑
ㄆㄠˇㄆㄠˇㄅㄨˋ	跑跑步
ㄆㄠˇㄆㄠˇㄊㄧㄠˋㄊㄧㄠˋ	跑跑跳跳
ㄆㄠˇㄌㄨˋ	跑路
ㄆㄠˇㄊㄧㄠˋ	跑跳
ㄆㄠˇㄔㄜ	跑車
ㄆㄠˇㄙㄨˋ	跑速
ㄆㄠˇㄐㄧㄣˋㄌㄞˊ	跑進來
ㄆㄠˇㄐㄧㄣˋㄑㄩˋ	跑進去
ㄆㄠˇㄐㄧㄣˋㄆㄠˇㄔㄨ	跑進跑出
ㄆㄠˇㄍㄨㄛˋㄌㄞˊ	跑過來
ㄆㄠˇㄍㄨㄛˋㄑㄩˋ	跑過去
ㄆㄠˇㄉㄠˋㄨㄟˇ	跑道尾
ㄆㄠˇㄎㄞ	跑開
ㄆㄠˇㄒㄧㄝˊ	跑鞋
ㄆㄠˇㄇㄚˇ	跑馬
ㄆㄠˇㄇㄚˇㄔㄤˇ	跑馬場
ㄆㄠˇㄇㄚˇㄉㄥ	跑馬燈
ㄆㄠˇㄌㄨㄥˊㄊㄠˋ	跑龍套
ㄅㄛˇㄗ˙	跛子
ㄅㄛˇㄐㄧㄠˇ	跛腳
ㄅㄛˇㄒㄧㄥˊㄓㄥˋ	跛行症
ㄅㄛˇㄗㄨˊ	跛足
ㄐㄩˋㄐㄧㄣ	距今
ㄐㄩˋㄌㄧˊ	距離
ㄐㄩˋㄌㄧˊㄍㄢˇ	距離感
ㄍㄣㄕㄤˋ	跟上
ㄍㄣㄕㄤˋㄌㄞˊ	跟上來
ㄍㄣㄕㄤˋㄑㄩˋ	跟上去
ㄍㄣㄒㄧㄚˋ	跟下
ㄍㄣㄒㄧㄚˋㄌㄞˊ	跟下來
ㄍㄣㄒㄧㄚˋㄑㄩˋ	跟下去
ㄍㄣㄅㄨˊㄕㄤˋ	跟不上
ㄍㄣㄖㄣˊ	跟人
ㄍㄣㄓㄨˋ	跟住
ㄍㄣㄋㄧˇㄇㄣˊㄑㄩˋ	跟你們去
ㄍㄣㄌㄞˊ	跟來
ㄍㄣㄌㄞˊㄍㄣㄑㄩˋ	跟來跟去
ㄍㄣㄔㄨ	跟出
ㄍㄣㄔㄨㄌㄞˊ	跟出來
ㄍㄣㄔㄨㄑㄩˋ	跟出去
ㄍㄣㄉㄠˋ	跟到
ㄍㄣㄑㄧㄢˊ	跟前
ㄍㄣㄑㄧㄢˊㄍㄣㄏㄡˋ	跟前跟後
ㄍㄣㄑㄩˋ	跟去
ㄍㄣㄗㄞˋ	跟在
ㄍㄣㄋㄧˇㄕㄨㄛ	跟妳說
ㄍㄣㄉㄧㄥˋ	跟定
ㄍㄣㄉㄨㄟˋ	跟對
ㄍㄣㄆㄧˋㄔㄨㄥˊ	跟屁蟲
ㄍㄣㄉㄜˊㄕㄤˋ	跟得上
ㄍㄣㄨㄛˇㄕㄨㄛ	跟我說
ㄍㄣㄉㄡˇ	跟斗
ㄍㄣㄅㄢ	跟班
ㄍㄣㄐㄧㄣˇ	跟緊
ㄍㄣㄐㄧㄠˇ	跟腳
ㄍㄣㄓㄜ˙	跟著
ㄍㄣㄑㄧˇ	跟起
ㄍㄣㄑㄧˇㄌㄞˊ	跟起來
ㄍㄣㄗㄨㄥ	跟蹤
ㄍㄣㄐㄧㄣˋ	跟近
ㄍㄣㄐㄧㄣˋㄌㄞˊ	跟進來
ㄍㄣㄐㄧㄣˋㄑㄩˋ	跟進去
ㄍㄣㄍㄨㄛˋ	跟過
ㄍㄣㄍㄨㄛˋㄌㄞˊ	跟過來
ㄍㄣㄍㄨㄛˋㄑㄩˋ	跟過去
ㄍㄣㄙㄨㄟˊ	跟隨
ㄍㄣㄙㄨㄟˊㄗㄞˋ	跟隨在
ㄍㄣㄙㄨㄟˊㄓㄜ˙	跟隨著
ㄍㄣㄊㄡˊ	跟頭
ㄍㄣㄊㄡ˙	跟頭
ㄐㄧㄒㄧㄤˋ	跡象
ㄎㄨㄚˋㄕㄤˋㄑㄩˋ	跨上去
ㄎㄨㄚˋㄒㄧㄚˋㄌㄞˊ	跨下來
ㄎㄨㄚˋㄒㄧㄚˋㄑㄩˋ	跨下去
ㄎㄨㄚˋㄖㄨˋ	跨入
ㄎㄨㄚˋㄔㄨ	跨出
ㄎㄨㄚˋㄔㄨㄌㄞˊ	跨出來
ㄎㄨㄚˋㄔㄨㄑㄩˋ	跨出去
ㄎㄨㄚˋㄉㄠ	跨刀
ㄎㄨㄚˋㄉㄠˋ	跨到
ㄎㄨㄚˋㄒㄧㄤˋ	跨向
ㄎㄨㄚˋㄍㄨㄛˊ	跨國
ㄎㄨㄚˋㄍㄨㄛˊㄑㄧˋㄧㄝˋ	跨國企業
ㄎㄨㄚˋㄍㄨㄛˊㄍㄨㄥㄙ	跨國公司
ㄎㄨㄚˋㄗㄞˋ	跨在
ㄎㄨㄚˋㄋㄧㄢˊ	跨年
ㄎㄨㄚˋㄋㄧㄢˊㄉㄨˋ	跨年度
ㄎㄨㄚˋㄔㄥˊ	跨成
ㄎㄨㄚˋㄖˋ	跨日
ㄎㄨㄚˋㄩㄝˋ	跨月
ㄎㄨㄚˋㄌㄢˊ	跨欄
ㄎㄨㄚˋㄅㄨˋㄑㄧㄢˊㄐㄧㄣˋ	跨步前進
ㄎㄨㄚˋㄅㄨˋㄒㄧㄤˋㄑㄧㄢˊ	跨步向前
ㄎㄨㄚˋㄏㄜˊ	跨河
ㄎㄨㄚˋㄓㄡ	跨洲
ㄎㄨㄚˋㄏㄞˇ	跨海
ㄎㄨㄚˋㄏㄨˊ	跨湖
ㄎㄨㄚˋㄑㄧㄤˊ	跨牆
ㄎㄨㄚˋㄑㄧㄤˊㄦˊㄍㄨㄛˋ	跨牆而過
ㄎㄨㄚˋㄏㄤˊ	跨行
ㄎㄨㄚˋㄑㄧˇ	跨起
ㄎㄨㄚˋㄑㄧˇㄌㄞˊ	跨起來
ㄎㄨㄚˋㄎㄨㄚˋ	跨跨
ㄎㄨㄚˋㄐㄧㄣˋ	跨進
ㄎㄨㄚˋㄐㄧㄣˋㄌㄞˊ	跨進來
ㄎㄨㄚˋㄐㄧㄣˋㄑㄩˋ	跨進去
ㄎㄨㄚˋㄍㄨㄛˋ	跨過
ㄎㄨㄚˋㄇㄣˊ	跨門
ㄎㄨㄚˋㄇㄣˊㄦˊㄍㄨㄛˋ	跨門而過
ㄎㄨㄚˋㄇㄚˇ	跨馬
ㄎㄨㄚˋㄇㄚˇㄦˊㄍㄨㄛˋ	跨馬而過
ㄎㄨㄚˋㄉㄤˇ	跨黨
ㄍㄨㄟˋㄒㄧㄚˋ	跪下
ㄍㄨㄟˋㄒㄧㄚˋㄌㄞˊ	跪下來
ㄍㄨㄟˋㄒㄧㄚˋㄑㄩˋ	跪下去
ㄍㄨㄟˋㄉㄠˇ	跪倒
ㄍㄨㄟˋㄉㄠˋ	跪到
ㄍㄨㄟˋㄉㄧˋㄑㄧㄡˊㄖㄠˊ	跪地求饒
ㄍㄨㄟˋㄗ	跪姿
ㄍㄨㄟˋㄅㄞˋ	跪拜
ㄍㄨㄟˋㄅㄞˋㄌㄧˇ	跪拜禮
ㄑㄩㄥˊㄖㄢˊㄓㄧㄣ	跫然之音
ㄑㄩㄥˊㄖㄢˊㄗㄨˊㄧㄣ	跫然足音
ㄑㄩㄥˊㄧㄣ	跫音
ㄎㄨㄟˇㄅㄨˋㄅㄨˋㄌㄧˊ	跬步不離
ㄌㄨˋㄕㄤˋ	路上
ㄌㄨˋㄅㄨˋㄕˊㄧˊ	路不拾遺
ㄌㄨˋㄖㄣˊ	路人
ㄌㄨˋㄖㄣˊㄐㄧㄝㄓ	路人皆知
ㄌㄨˋㄎㄜˋ	路克
ㄌㄨˋㄐㄧㄚㄈㄨˊㄧㄣ	路加福音
ㄌㄨˋㄅㄟˇ	路北
ㄌㄨˋㄎㄡˇ	路口
ㄌㄨˋㄇㄧㄥˊ	路名
ㄌㄨˋㄉㄧˋ	路地
ㄌㄨˋㄐㄧ	路基
ㄌㄨˋㄗ˙	路子
ㄌㄨˋㄐㄧㄥˋ	路徑
ㄌㄨˋㄉㄜˊ	路德
ㄌㄨˋㄉㄜˊㄐㄧㄠˋㄆㄞˋ	路德教派
ㄌㄨˋㄉㄜˊㄏㄨㄟˋ	路德會
ㄌㄨˋㄕㄨˋ	路數
ㄌㄨˋㄧˋ	路易
ㄌㄨˋㄧˋㄕˋ	路易士
ㄌㄨˋㄧˋㄨㄟㄉㄥ	路易威登
ㄌㄨˋㄧˋㄙ	路易斯
ㄌㄨˋㄧˋㄙㄢㄋㄚˋ	路易斯安那
ㄌㄨˋㄧˋㄙㄢㄋㄚˋㄓㄡ	路易斯安那州
ㄌㄨˋㄧˋㄒㄧㄢㄋㄚˋ	路易西安那
ㄌㄨˋㄧˋㄒㄧㄢㄋㄚˋㄓㄡ	路易西安那州
ㄌㄨˋㄧㄡˇㄉㄨㄥˋㄙˇㄍㄨˇ	路有凍死骨
ㄌㄨˋㄅㄧㄠ	路標
ㄌㄨˋㄉㄨㄢˋ	路段
ㄌㄨˋㄎㄨㄤˋ	路況
ㄌㄨˋㄨˊㄕˊㄧˊ	路無拾遺
ㄌㄨˋㄉㄥ	路燈
ㄌㄨˋㄉㄥㄕㄨˋ	路燈數
ㄌㄨˋㄆㄞˊ	路牌
ㄌㄨˋㄧㄡˊㄑㄧˋ	路由器
ㄌㄨˋㄔ	路癡
ㄌㄨˋㄐㄧˋ	路祭
ㄌㄨˋㄔㄥˊ	路程
ㄌㄨˋㄓㄨˊ	路竹
ㄌㄨˋㄓㄨˊㄑㄩ	路竹區
ㄌㄨˋㄓㄨˊㄒㄧㄤ	路竹鄉
ㄌㄨˋㄐㄧㄥ	路經
